altitude,temperature,wind_direction,wind_speed,visibility,rain,humidity,pressure,weather_class
9813.864892,-5.652447386,263.9481156,29.285784767960003,21625.82126,0.0,100.0,20.5774214,Frontière d'une zone à basse pression
9812.515586,-5.64999766,263.947796,29.28389074608,21625.55571,0.0,100.0,20.57788507,Frontière d'une zone à basse pression
9812.012706,-5.649182053,263.9476928,29.28335383276,21625.50098,0.0,100.0,20.57792528,Frontière d'une zone à basse pression
9812.676811,-5.650540275,263.9478856,29.2846246196,21625.70781,0.0,100.0,20.57738251,Orages
9812.676784,-5.650540248,263.9478856,29.28462460108,21625.70781,0.0,100.0,20.57738252,Orages
9812.676801,-5.650540285,263.9478856,29.284626045640003,23029.88136,0.0,100.0,20.56785313,Orages
9812.729736,-6.541104891,263.9478572,29.2841543042,23731.80192,0.0,100.0,20.56857182,Orages
9810.973002,-6.579202282,263.9472488,29.27978749192,23828.87957,0.0,100.0,20.57033354,Orages
9808.197165,-6.615870092,263.9464669,29.274639357879998,23925.45038,0.0,100.0,20.57203982,Orages
9805.547725,-6.652664385,263.94574,29.26997768868,24022.39105,0.0,100.0,20.57336517,Orages
9803.40894,-6.690492391,263.94517,29.26631522904,24119.10954,0.0,100.0,20.5742645,Orages
9801.765651,-6.729045848,263.944732,29.263582547480002,24215.85109,0.0,100.0,20.57485502,Orages
9800.504151,-6.768521798,263.9443951,29.26143691288,24312.29694,0.0,100.0,20.57519409,Orages
9799.554756,-6.808305718,263.9441367,29.25973075788,24409.15624,0.0,100.0,20.57542731,Orages
9798.74301,-6.848543883,263.9439271,29.25841837512,24505.71153,0.0,100.0,20.57546954,Orages
9798.128018,-6.88883795,263.9437518,29.25727504292,24601.8559,0.0,100.0,20.57551242,Orages
9797.517722,-6.92893225,263.9435782,29.25613380348,24698.10979,0.0,100.0,20.57555612,Orages
9796.89777,-6.969487682,263.9434044,29.254994453080002,24794.45095,0.0,100.0,20.57560012,Orages
9796.284218,-7.009650627,263.9432306,29.25385117644,24890.08071,0.0,100.0,20.57564501,Orages
9795.667477,-7.049621587,263.9430574,29.252707844240003,24986.01513,0.0,100.0,20.57569068,Orages
9795.033745,5.813030178,262.2394881,29.254522693120002,42507.55247,0.0,100.0,21.3390735,Frontière d'un anticyclone
9801.274841,5.71626937,263.9459793,29.2782525358,42300.76125,0.0,100.0,21.31056734,Frontière d'un anticyclone
9836.236909,5.397213224,263.9578835,29.36587485984,42130.40238,0.0,100.0,21.25409733,Frontière d'un anticyclone
9909.06076,5.109140731,263.9803828,29.52280287604,41995.48832,0.0,100.0,21.17228144,Frontière d'un anticyclone
10013.05345,4.771007914,264.0069286,29.72859407876,41874.64349,0.0,100.0,21.07346717,Frontière d'un anticyclone
10137.48518,4.405128003,264.0306699,29.967712503,41764.16569,0.0,100.0,20.96562131,Frontière d'un anticyclone
10272.14419,4.028758394,264.0555089,30.22172480384,41662.97903,0.0,100.0,20.8550461,Frontière d'un anticyclone
10411.71609,3.652901947,264.0804037,30.480513542320004,41569.19483,0.0,100.0,20.74716357,Frontière d'un anticyclone
10543.76337,3.307597866,264.1022397,30.69873972124,41477.05503,0.0,100.0,20.67865116,Frontière d'un anticyclone
10623.37557,3.073671749,264.1145371,30.82055194692,41382.59539,0.0,100.0,20.63639079,Frontière d'un anticyclone
10740.91099,1.976956206,264.132766,31.003587551560003,38745.92873,0.0,100.0,20.57720712,Zone à haute pression
10740.85173,1.962477141,264.1327561,31.003479617,38700.69435,0.0,100.0,20.57722391,Zone à haute pression
10740.79325,1.948002573,264.1327465,31.00337790516,38655.21942,0.0,100.0,20.57723061,Zone à haute pression
10740.74519,1.599415986,264.132737,31.00322076296,38711.69321,0.0,100.0,20.55658697,Zone à haute pression
10713.73391,1.236759923,264.1281061,30.95330864068,38109.75759,0.0,100.0,20.5775137,Zone à haute pression
10713.73398,1.22546547,264.1281061,30.95330878884,38070.02576,0.0,100.0,20.57758619,Zone à haute pression
10714.34786,1.137612989,264.1282139,30.954534757279998,37765.07151,0.0,100.0,20.57769532,Zone à haute pression
10714.47604,1.128102433,264.1282336,30.95468254688,37732.14492,0.0,100.0,20.57770039,Zone à haute pression
10714.54253,1.119164964,264.1282552,9.461743052968,41102.11945,0.0,100.0,20.63834123,Beau temps
10711.90688,3.266472248,264.1276429,30.94806903636,41084.98047,0.0,100.0,20.63573623,Beau temps
10715.87264,3.174516989,264.1289883,30.966545384720003,41144.71115,0.0,100.0,20.62258219,Beau temps
10731.98974,3.088552421,264.1318186,30.997084383200004,41164.41639,0.0,100.0,20.60937249,Beau temps
10747.47253,3.009347211,264.1343936,31.024278354840003,41181.91678,0.0,100.0,20.59831004,Beau temps
10760.16805,2.939273443,264.1364503,31.04583228272,41197.1644,0.0,100.0,20.58979042,Beau temps
10769.60376,2.878869475,264.1379434,31.061260813200004,41210.35908,0.0,100.0,20.58387162,Beau temps
10775.86294,2.827602799,264.1389045,31.071044058760002,41221.8212,0.0,100.0,20.58007606,Beau temps
10779.50254,2.783790445,264.1394497,31.076512440640002,41231.71949,0.0,100.0,20.5778125,Beau temps
10781.3088,2.745729595,264.1397046,31.07898132332,41240.39925,0.0,100.0,20.5765824,Beau temps
10781.9225,2.712102957,264.139781,31.0796170038,41248.05194,0.0,100.0,20.57593796,Beau temps
10781.8724,2.681676947,264.1397555,31.079267827720003,41254.94259,0.0,100.0,20.57558919,Beau temps
10781.5209,2.65363518,264.1396842,31.078424945480005,41261.10437,0.0,100.0,20.57550435,Beau temps
10780.91866,2.627282785,264.1395851,31.077348118600003,41266.7017,0.0,100.0,20.57540873,Beau temps
10780.33952,2.602374661,264.1394831,31.076239363240003,41271.78704,0.0,100.0,20.57537793,Beau temps
10779.72259,2.578873755,264.1393779,31.075094993919997,41271.87965,0.0,100.0,20.58930223,Beau temps
10779.13538,2.914024047,264.1393026,31.07457524864,41258.08099,0.0,100.0,20.58860335,Beau temps
10780.6144,2.903505881,264.1396629,31.07909707332,41261.42729,0.0,100.0,20.58621102,Beau temps
10783.92273,2.890544349,264.1402375,31.08535964836,41264.62866,0.0,100.0,20.58384543,Beau temps
10787.08533,2.878527901,264.1407522,31.090813658720005,41267.52828,0.0,100.0,20.58192013,Beau temps
10789.63638,2.868021104,264.1411626,31.095146894240003,41270.12542,0.0,100.0,20.58049177,Beau temps
10791.55637,2.859096816,264.1414696,31.098301091,41272.49458,0.0,100.0,20.5795194,Beau temps
10792.93125,2.851479095,264.1416905,31.10058677384,41274.65088,0.0,100.0,20.57886782,Beau temps
10793.89463,2.844970975,264.1418356,31.10209156088,41276.64383,0.0,100.0,20.57849002,Beau temps
10794.50929,2.839193309,264.1419403,31.103220891960003,41278.52515,0.0,100.0,20.578271,Beau temps
10794.91738,2.834112599,264.141999,31.103801845840003,41280.30758,0.0,100.0,20.57815687,Beau temps
10795.22507,2.829277702,264.1420518,31.104366687320002,41282.04552,0.0,100.0,20.57720531,Beau temps
10795.5341,2.830511095,264.142104,31.10494488172,40815.00832,0.0,100.0,20.57678857,Beau temps
10795.69249,2.826688523,264.1421199,31.1050445008,40810.02807,0.0,100.0,20.57691594,Beau temps
10795.61349,2.823426339,264.1420955,31.104709233239998,40805.38156,0.0,100.0,20.57712409,Beau temps
10795.50227,2.820091062,264.1420876,31.1046926208,40801.12479,0.0,100.0,20.57723003,Beau temps
10795.4806,2.816707452,264.1420825,31.10463200484,40797.22197,0.0,100.0,20.57734604,Beau temps
10795.45096,2.813308391,264.1420782,31.10458487144,40793.67426,0.0,100.0,20.57744626,Beau temps
10795.43734,2.809858753,264.1420764,31.104571037,40790.50158,0.0,100.0,20.57753379,Beau temps
10795.43659,2.806348472,264.1420764,31.10457114812,40787.69173,0.0,100.0,20.57761883,Beau temps
10795.43671,2.802776106,264.1420764,31.10457142592,40785.24726,0.0,100.0,20.57770111,Beau temps
10795.4369,2.799121557,264.1420765,31.10457181484,40783.16784,0.0,100.0,20.57778035,Beau temps
10795.43714,2.795365527,264.1420765,31.10457229636,40781.46264,0.0,100.0,20.57780148,Beau temps
10795.54629,2.791200365,264.1421018,31.104848207320003,40780.14928,0.0,100.0,20.57774761,Beau temps
10795.69447,2.786896786,264.1421273,31.10512695184,40779.20656,0.0,100.0,20.57771145,Beau temps
10795.80737,2.782561596,264.142145,31.10537395308,40778.64047,0.0,100.0,20.57767992,Beau temps
10795.93792,2.777979118,264.1421617,31.10551820536,40778.45412,0.0,100.0,20.57768438,Beau temps
10796.03248,2.773172836,264.1421831,31.105733444800006,40778.64422,0.0,100.0,20.57764633,Beau temps
10796.12376,2.768297966,264.1421964,31.105938053760003,40779.23242,0.0,100.0,20.57763014,Beau temps
10796.23912,2.763080791,264.142213,31.10605684104,40780.20502,0.0,100.0,20.57760751,Beau temps
10796.29437,2.757744264,264.1422264,31.106252708560003,40781.57485,0.0,100.0,20.57758781,Beau temps
10796.39772,2.752014569,264.1422399,31.106350457120005,40783.34216,0.0,100.0,20.57756018,Beau temps
10796.44335,2.746105502,264.1422528,31.106506636280006,40785.5244,0.0,100.0,20.57752647,Beau temps
10796.51944,2.739857207,264.1422607,31.106600866040004,40788.11092,0.0,100.0,20.57749743,Beau temps
10796.58754,2.733296893,264.1422722,31.1067200978,40791.10324,0.0,100.0,20.57744907,Beau temps
10796.65081,2.726372332,264.1422832,31.10684477444,40794.51492,0.0,100.0,20.57742,Beau temps
10796.68287,2.719168183,264.1422893,31.106894759920003,40798.35649,0.0,100.0,20.57739603,Beau temps
10796.70288,2.711590352,264.1422922,31.10691985452,40802.57544,0.0,100.0,20.57737255,Beau temps
10796.70529,2.703675491,264.1422923,31.1069199286,40807.28925,0.0,100.0,20.57734249,Beau temps
10796.27437,2.611992463,264.1422109,31.10599422492,40869.3424,0.0,100.0,20.57700593,Beau temps
10796.11098,2.599875862,264.142191,31.10576711416,40878.09508,0.0,100.0,20.57693468,Beau temps
10795.99884,2.587258544,264.1421686,31.10550579696,40887.13794,0.0,100.0,20.57690551,Beau temps
10795.8114,2.57449435,264.1421398,31.10522175572,40896.48393,0.0,100.0,20.57686111,Beau temps
10795.65199,2.561421484,264.1421098,31.104903711760002,40906.05897,0.0,100.0,20.57681529,Beau temps
10795.48537,2.548170372,264.1420738,31.10452173676,40915.81449,0.0,100.0,20.56261508,Beau temps
10795.28086,2.263992171,264.142033,31.103865665759997,40178.59824,0.0,100.0,20.56361172,Beau temps
10793.38739,2.256015731,264.141591,31.09835466936,40187.81488,0.0,100.0,20.56658543,Beau temps
10789.28021,2.251738692,264.140886,31.090697779080003,40196.86827,0.0,100.0,20.56948362,Beau temps
10785.39699,2.246955932,264.1402455,31.083880511519997,40205.77054,0.0,100.0,20.57181726,Beau temps
10782.2985,2.240899941,264.1397445,31.07867409504,40214.37237,0.0,100.0,20.5735485,Beau temps
10779.9511,2.233703952,264.1393735,31.074768467800006,40222.46444,0.0,100.0,20.57475388,Beau temps
10778.26576,2.225772607,264.1391077,31.072019414560003,40229.75403,0.0,100.0,20.57554372,Beau temps
10777.12953,2.2174689,264.1389253,31.07010498364,40236.0104,0.0,100.0,20.57604837,Beau temps
10776.33411,2.209348748,264.1388005,31.068826640640005,40240.93086,0.0,100.0,20.57639211,Beau temps
10775.7331,2.201768845,264.1387087,31.067901418479998,40244.24565,0.0,100.0,20.57652701,Beau temps
10775.42587,2.194809379,264.1386562,31.0673332434,40245.66321,0.0,100.0,20.5766547,Beau temps
10775.11779,2.189070561,264.1386104,31.066911691159998,40244.96271,0.0,100.0,20.57632525,Beau temps
10775.60964,2.182630649,264.1387521,31.068850624040003,40242.08201,0.0,100.0,20.57485395,Beau temps
10777.50868,2.175056355,264.1391003,31.07272384128,40236.57199,0.0,100.0,20.57313237,Beau temps
10779.59489,2.168894156,264.1394382,31.076238585400006,40227.90672,0.0,100.0,20.57206303,Beau temps
10780.74479,2.166479053,264.1395839,31.077482296000003,40215.86758,0.0,100.0,20.57207994,Beau temps
10780.52454,2.168391883,264.1395039,31.076393412600005,40200.37018,0.0,100.0,20.57286748,Beau temps
10779.41858,2.173424871,264.1393004,31.074048706520003,40181.80884,0.0,100.0,20.5739935,Beau temps
10777.90566,2.180817953,264.139011,31.07065343492,40160.1964,0.0,100.0,20.57594264,Beau temps
10775.2675,2.191376012,264.1385396,31.065476317080005,40136.69046,0.0,100.0,20.57811558,Beau temps
10772.48396,2.201176728,264.1380854,31.06072884472,40112.92848,0.0,100.0,20.5794611,Beau temps
10770.87783,2.206373686,264.1378758,31.05888864196,40089.9966,0.0,100.0,20.57941481,Beau temps
10770.94259,2.206329248,264.1379251,31.05961084788,40067.80366,0.0,100.0,20.57864557,Beau temps
10771.72831,2.203084491,264.1380686,31.061212864920005,40046.27868,0.0,100.0,20.57782253,Beau temps
10772.43254,2.198290635,264.1381789,31.06235084484,40025.26171,0.0,100.0,20.57718041,Beau temps
10772.8385,2.192279562,264.1382366,31.06285818172,40005.04592,0.0,100.0,20.57675653,Beau temps
10772.90598,2.035211066,264.1382375,31.062837143000003,39924.9698,0.0,100.0,20.5688444,Beau temps
10772.3365,2.01905177,264.138079,31.06066250608,39907.35108,0.0,100.0,20.57004127,Beau temps
10770.11517,2.013927435,264.1376744,31.05618992608,39890.84482,0.0,100.0,20.57152128,Beau temps
10767.65464,2.008291498,264.1372541,31.051618264080002,39875.67222,0.0,100.0,20.57299321,Beau temps
10765.20086,2.001980601,264.1368442,31.04724585876,39862.20963,0.0,100.0,20.5741741,Beau temps
10763.19446,1.994275261,264.136524,31.043917833280002,39850.62745,0.0,100.0,20.57489385,Beau temps
10761.79154,1.985218704,264.1362958,31.041530105240003,39841.1355,0.0,100.0,20.57532408,Beau temps
10760.74547,1.975287694,264.1361286,31.03977387216,39833.92739,0.0,100.0,20.57559522,Beau temps
10759.93464,1.964920647,264.1360005,31.03846358216,39829.25384,0.0,100.0,20.57571283,Beau temps
10759.31833,1.954420703,264.1358956,31.0373339918,39827.2171,0.0,100.0,20.57573389,Beau temps
10758.90942,1.94368366,264.1358367,31.036755908520004,39828.06639,0.0,100.0,20.57568384,Beau temps
10758.60176,1.933172515,264.135784,31.03617273224,39831.90563,0.0,100.0,20.57580598,Beau temps
10758.08962,1.923517878,264.1356854,31.035046531040006,39838.85538,0.0,100.0,20.576007,Beau temps
10757.56425,1.914131594,264.135596,31.03409778848,39849.09089,0.0,100.0,20.57618854,Beau temps
10757.16381,1.904947351,264.135528,31.033340690880003,39862.62363,0.0,100.0,20.57640074,Beau temps
10756.74099,1.896144772,264.1354656,31.03274058732,39879.61371,0.0,100.0,20.57656654,Beau temps
10756.43267,1.887470154,264.135413,31.03217059728,39900.07638,0.0,100.0,20.57677356,Beau temps
10756.12525,1.879103595,264.1353606,31.031599996080004,39923.93327,0.0,100.0,20.57701788,Beau temps
10755.81801,1.87088002,264.1353085,31.03103541388,39951.09997,0.0,100.0,20.57718085,Beau temps
10755.69399,1.862383406,264.135287,31.03081219232,39981.73195,0.0,100.0,20.57734144,Beau temps
10755.5916,1.85374395,264.1352803,31.03080280268,40015.6661,0.0,100.0,20.57744313,Beau temps
10755.59167,1.84480593,264.1352804,31.030802932320004,40052.92665,0.0,100.0,20.57756824,Beau temps
10755.59179,1.835592498,264.1352804,31.03080322864,40093.24132,0.0,100.0,20.57771225,Beau temps
10755.59203,1.825968865,264.1352804,31.030803765719998,40136.6266,0.0,100.0,20.57782413,Beau temps
10755.66593,1.815673432,264.135293,31.03096314884,40182.96472,0.0,100.0,20.57794542,Beau temps
10755.74399,1.804596807,264.1353227,31.03144966924,40231.79735,0.0,100.0,20.57736842,Beau temps
10756.86252,1.790889886,264.1355523,31.03410517796,40281.29213,0.0,100.0,20.57633815,Beau temps
10758.37549,1.776958484,264.1357998,31.03667103136,40328.98971,0.0,100.0,20.57573109,Beau temps
10759.27056,1.765748998,264.1359145,31.03778534272,40377.71945,0.0,100.0,20.57569476,Beau temps
10759.458,1.755425556,264.1359384,31.037862923000002,40414.44649,0.0,100.0,20.57600735,Beau temps
10759.19886,1.750086859,264.1358867,31.037298729720003,40442.99516,0.0,100.0,20.57638107,Beau temps
10758.8918,1.747920848,264.1358335,31.036723387400006,40461.89307,0.0,100.0,20.57675082,Beau temps
10758.58346,1.749455687,264.1357807,31.036151563879997,40470.1984,0.0,100.0,20.57711865,Beau temps
10758.27623,1.754993594,264.1357284,31.035633855800004,40467.87155,0.0,100.0,20.57734036,Beau temps
10758.20032,1.76391122,264.1357263,31.035632429760003,40455.69169,0.0,100.0,20.57750099,Beau temps
10758.16914,1.776451242,264.135721,31.035574869600005,40434.82055,0.0,100.0,20.57764284,Beau temps
10758.16934,1.791996955,264.135721,31.03557529556,40407.27145,0.0,100.0,20.57779222,Beau temps
10758.16967,1.810002722,264.1357211,31.035575962280003,40374.82478,0.0,100.0,20.57788201,Beau temps
10758.25393,1.829507875,264.1357425,31.035878319800005,40339.24342,0.0,100.0,20.57792208,Beau temps
10758.44861,1.849904607,264.1357721,31.03614006296,40302.08729,0.0,100.0,20.57794539,Beau temps
10758.59517,1.87111233,180.7473613,16.948966316248,33609.58944,0.0,100.0,19.7149778,Conditions non classifiées
10755.93017,-10.90665342,264.1347998,31.0212821522,28196.57174,0.0,100.0,19.73026776,Zone de basses pressions
10734.57712,-10.8616697,264.1308114,30.9763307786,28188.96728,0.0,100.0,19.75067069,Zone de basses pressions
10708.54719,-10.80970448,264.1263017,30.927450646280004,28180.97638,0.0,100.0,19.77164465,Zone de basses pressions
10681.62932,-10.75636285,264.1216384,30.87793224068,28172.84867,0.0,100.0,19.79688789,Zone de basses pressions
10655.03599,-9.809686859,264.1170525,30.828504934960005,28325.8149,0.0,100.0,19.84380516,Zone de basses pressions
10628.58408,-9.573418528,264.1125068,30.78002422348,28348.7753,0.0,100.0,19.86973263,Zone de basses pressions
10602.50788,-9.337540338,264.1079458,30.731603868680004,28371.56174,0.0,100.0,19.8957723,Zone de basses pressions
10576.33709,-9.100225012,264.1033303,30.682737533760005,28394.799,0.0,100.0,19.92201401,Zone de basses pressions
10549.67828,-8.862059997,264.0986814,30.633467685080003,28417.68993,0.0,100.0,19.94820527,Zone de basses pressions
10523.12746,-8.625243529,264.094,30.58406573324,28440.51538,0.0,100.0,19.97458069,Zone de basses pressions
10496.29842,-8.387526457,264.0892809,30.534488971120002,28463.18404,0.0,100.0,20.00093518,Zone de basses pressions
10469.53924,-8.1509894,264.0845565,30.484934858960003,28485.71434,0.0,100.0,20.0271882,Zone de basses pressions
10442.95852,-7.915236565,264.0798453,30.435590207999997,28508.27277,0.0,100.0,20.0536075,Zone de basses pressions
10416.31448,-7.084190425,264.075105,30.386373974719998,28180.63071,0.0,100.0,20.09057779,Zone de basses pressions
10389.48544,-6.783378659,264.0703249,30.33749295344,28181.83756,0.0,100.0,20.11641738,Orages
10362.89433,-6.545958067,264.0655884,30.287636743040004,28183.48733,0.0,100.0,20.14211468,Orages
10336.28156,-6.311190936,264.060777,30.2384939786,28185.58216,0.0,100.0,20.16787648,Orages
10309.69522,-6.080915239,264.0559775,30.188708829440003,28188.087,0.0,100.0,20.19348361,Orages
10283.01516,-5.854384319,264.0511245,30.13941551592,28191.0501,0.0,100.0,20.21900913,Orages
10256.25661,-5.632102087,264.0463115,30.09040874384,28194.43891,0.0,100.0,20.24443387,Orages
10229.57174,-5.412021163,264.0414356,30.040668098240005,28198.27856,0.0,100.0,20.269791,Orages
10202.88849,-5.195852963,264.0365669,29.99140332404,28202.59178,0.0,100.0,20.29500679,Orages
10176.28695,-4.983325682,264.0316907,29.94208154528,28207.35816,0.0,100.0,20.3202798,Orages
10149.64454,-4.772501985,264.026767,29.892634515759998,28212.57072,0.0,100.0,20.34541714,Orages
10122.9749,-4.565595292,264.0218551,29.84323667536,28218.25909,0.0,100.0,20.3704871,Orages
10096.22995,-4.360636244,264.0169299,29.79415465652,28224.3926,0.0,100.0,20.39544865,Orages
10069.62198,-4.157805951,264.0119636,29.74444842108,28230.98977,0.0,100.0,20.42049668,Orages
10042.94917,-3.958311121,264.006993,29.695248115000002,28238.05491,0.0,100.0,20.44535773,Orages
10016.30115,-3.76053708,264.0020268,29.645973043680005,28245.61376,0.0,100.0,20.47028977,Orages
9989.621074,-3.564312812,263.9956161,29.59634416628,28253.60397,0.0,100.0,20.49507097,Orages
9962.941836,-3.370675864,263.9882471,29.54691645312,28262.04159,0.0,100.0,20.5198626,Orages
9936.411816,-3.179646844,263.9810293,29.49911633312,28271.37419,0.0,100.0,20.54197853,Orages
9913.795021,-2.99945196,263.9751063,29.461068363600003,28282.97598,0.0,100.0,20.55868398,Orages
9898.157438,-2.835208403,263.9711287,29.436106959440004,28297.04664,0.0,100.0,20.57040513,Orages
9888.513101,-2.683632833,263.9687637,29.421475159360003,28313.12371,0.0,100.0,20.57820468,Orages
9883.640785,-2.542948089,263.9676234,29.41470537708,28330.93523,0.0,100.0,20.5831772,Orages
9882.144792,-2.41054886,263.9673625,29.413591788,28350.00144,0.0,100.0,20.58617078,Orages
9882.974506,-2.283102044,263.9676923,29.41615488192,28370.0592,0.0,100.0,20.58791604,Orages
9885.269082,-2.160366584,263.9683932,29.42104388412,28390.81996,0.0,100.0,20.58888958,Orages
9888.425051,-2.040450998,263.9693034,29.4272865872,28412.24339,0.0,100.0,20.58942903,Orages
9892.076983,-1.921858144,263.970355,29.434329391320002,28234.86924,0.0,100.0,20.61648189,Orages
9896.17944,-0.9018747306,263.9715948,29.443294349200002,27900.29136,0.0,100.0,20.61344146,Orages
9904.611547,-0.8108211706,263.9742475,29.462038756040002,27915.71223,0.0,100.0,20.60733543,Orages
9916.18639,-0.7260017879,263.9774808,29.483485138280003,27931.65326,0.0,100.0,20.60162436,Orages
9926.913369,-0.6409610695,263.980364,29.502337627840003,27947.56504,0.0,100.0,20.59712086,Orages
9936.06049,-0.5542807124,263.982823,29.518439675160003,27963.35528,0.0,100.0,20.59382481,Orages
9943.701337,-0.4664339794,263.9848257,29.531411953600003,27979.0377,0.0,100.0,20.5915228,Orages
9949.993305,-0.377906168,263.9865387,29.54271143156,27994.60307,0.0,100.0,20.58999502,Orages
9955.328085,-0.2895158755,263.9879596,29.55210044188,28010.1988,0.0,100.0,20.58898906,Orages
9959.95475,-0.2014013277,263.9892081,29.560389734600005,28025.88491,0.0,100.0,20.58833198,Orages
9964.131818,-0.1141124771,263.9903397,29.56789742776,28041.52799,0.0,100.0,20.58786869,Orages
9967.970297,-0.02853760647,263.9913896,29.57487606008,28057.27173,0.0,100.0,20.58752275,Orages
9971.689698,0.0556122465,263.9924011,29.5816718074,28072.83784,0.0,100.0,20.58725743,Zone à haute pression
9975.172078,0.138460317,263.9933518,29.588036983240002,28088.65584,0.0,100.0,20.58703809,Zone à haute pression
9978.559425,0.2189495774,263.994295,29.59433343136,28104.19214,0.0,100.0,20.58677827,Zone à haute pression
9981.968815,0.2975049308,263.9952236,29.60060667392,28119.63333,0.0,100.0,20.58655216,Zone à haute pression
9985.198817,0.3740396768,263.9960974,29.606490626080003,28134.8047,0.0,100.0,20.58635529,Zone à haute pression
9988.348315,0.4487131124,263.9969645,29.61223336324,28149.64251,0.0,100.0,20.58615302,Zone à haute pression
9991.359975,1.260908509,257.9674731,29.62726219508,27677.80859,0.0,100.0,20.88702223,Zone à haute pression
10000.03427,1.239926889,264.0007783,29.64470877588,27681.11086,0.0,100.0,20.86904788,Zone à haute pression
10023.90315,1.191026524,264.0054748,29.6923133432,27686.0386,0.0,100.0,20.84814463,Zone à haute pression
10050.24152,1.138179083,264.0104383,29.741658383080004,27691.05806,0.0,100.0,20.82710432,Zone à haute pression
10077.00721,1.085671714,264.015371,29.79061874404,27696.02426,0.0,100.0,20.80633783,Zone à haute pression
10103.13277,0.8638680216,264.0201799,29.83858602556,27531.25956,0.0,100.0,20.77313661,Zone à haute pression
10129.09122,0.6721750171,264.024987,29.886770268880003,27505.12708,0.0,100.0,20.75036286,Zone à haute pression
10155.09001,0.569376895,264.0298173,29.935441254839997,27479.21556,0.0,100.0,20.72746886,Zone à haute pression
10181.54337,0.4668843953,264.0346418,29.984259789640003,27453.52792,0.0,100.0,20.70446053,Zone à haute pression
10208.03263,0.3634374476,264.0395255,30.033440723800005,27427.83945,0.0,100.0,20.68115918,Zone à haute pression
10234.79217,0.2599891693,264.0444132,30.083163849479998,27402.15192,0.0,100.0,20.65799537,Zone à haute pression
10261.55152,0.1568902037,264.0492747,30.13283335976,27376.55,0.0,100.0,20.63484569,Zone à haute pression
10288.09099,0.05459668516,264.0539696,30.180442594120002,27350.69901,0.0,100.0,20.61443409,Zone à haute pression
10310.51795,-0.03884767771,264.0577975,30.21793012992,27323.86361,0.0,100.0,20.59912878,Orages
10326.55405,-0.1190811399,264.0604574,30.243874483080003,27295.83908,0.0,100.0,20.58829494,Orages
10336.94278,-0.1883065899,264.0621506,30.260210882480006,27266.99171,0.0,100.0,20.58105946,Orages
10342.94853,-0.2493662708,264.0630962,30.26917784052,27237.31728,0.0,100.0,20.5763875,Orages
10345.83636,-0.3041923866,264.0635215,30.27300177604,27207.398,0.0,100.0,20.57352348,Orages
10346.56006,-0.354656059,264.0635919,30.273381843480003,27177.32651,0.0,100.0,20.57179553,Orages
10345.89557,-0.4025716333,264.0634357,30.271558864320003,27146.99957,0.0,100.0,20.57079854,Orages
10344.38326,-0.4484923656,264.0631408,30.26840042648,27116.76367,0.0,100.0,20.57023814,Orages
10342.3783,-0.4933463715,264.0627663,30.264484094680004,27086.53912,0.0,100.0,20.56992287,Orages
10340.05968,-0.5377551816,264.0623405,30.260031627400004,27056.46627,0.0,100.0,20.56976286,Orages
10337.60525,-0.5814217759,264.0618983,30.255452798160004,27026.33533,0.0,100.0,20.56961143,Orages
10335.10005,-0.6247617298,264.0614364,30.25067465668,26996.38767,0.0,100.0,20.56963271,Orages
10332.46647,-0.6679395404,264.0609656,30.24580258176,26966.63562,0.0,100.0,20.56961646,Orages
10329.81998,-0.7107737024,264.0604899,30.24095754604,26936.92911,0.0,100.0,20.56964197,Orages
10327.16151,-0.7534290108,264.0600152,30.236073303479998,26907.28233,0.0,100.0,20.56967632,Orages
10324.53991,-0.7958667554,264.0595447,30.23115905852,26877.8601,0.0,100.0,20.56969206,Orages
10321.92708,-0.837988052,264.0590681,30.22634508084,26848.65176,0.0,100.0,20.56971797,Orages
10319.28543,-0.879857588,264.0586004,30.22148106212,26819.47057,0.0,100.0,20.56975899,Orages
10316.70466,-0.9213076708,264.0581261,30.21665949124,26790.59511,0.0,100.0,20.56977865,Orages
10314.09984,-0.9630834626,264.0576652,30.211892758080005,26761.82189,0.0,100.0,20.56982485,Orages
10311.52787,-1.004095549,264.0571944,30.20711124596,26733.21999,0.0,100.0,20.56985905,Orages
10308.97594,-1.045027106,264.0567349,30.202392664799998,26704.8299,0.0,100.0,20.56990075,Orages
10306.41198,-1.085642742,264.0562772,30.19768106568,26676.62008,0.0,100.0,20.56994886,Orages
10303.88087,-1.12602763,264.0558181,30.192990357120003,26648.56574,0.0,100.0,20.56999888,Orages
10301.35054,-1.165780561,264.0553608,30.188321483640003,26620.88151,0.0,100.0,20.57005042,Orages
10298.84187,-1.20558665,264.0549083,30.183683408920004,26593.27931,0.0,100.0,20.57011307,Orages
10296.34038,-1.244748991,264.0544576,30.179045149,26566.00477,0.0,100.0,20.57019149,Orages
10293.84771,-1.283651593,264.0540066,30.17444452172,26538.97602,0.0,100.0,20.57026846,Orages
10291.37828,-1.321908327,264.0535615,30.169882045639998,26512.24353,0.0,100.0,20.5703568,Orages
10288.91774,-1.359986093,264.053118,30.16535084984,26485.86379,0.0,100.0,20.57046705,Orages
10286.46368,-1.397585117,264.0526727,30.16079244816,26459.64683,0.0,100.0,20.57059834,Orages
10283.99693,-1.434583125,180.1772108,24.89392094696,27186.50301,0.0,100.0,20.21123695,Orages
